id,ancestor_list,origin_time,destruction_time,num_orgs,tot_orgs,num_offspring,total_offspring,depth
336491,[335071],369,370,0,1,4,5,320
336489,[335073],369,370,0,1,3,7,323
335249,[334325],368,370,0,2,4,12,319
336488,[335249],369,370,0,1,3,5,320
336484,[335196],369,370,0,1,6,14,324
336476,[334889],369,370,0,1,1,4,324
336475,[335589],369,370,0,1,2,2,321
335142,[334541],368,370,0,3,7,15,320
336470,[335289],369,370,0,1,2,2,324
336464,[335253],369,370,0,1,2,5,321
336463,[335482],369,370,0,1,2,2,321
336460,[335132],369,370,0,1,3,5,319
336459,[335142],369,370,0,1,5,9,321
336449,[335368],369,370,0,1,4,4,328
336432,[335697],369,370,0,1,4,14,325
336633,[334359],369,370,0,1,2,12,319
336427,[335376],369,370,0,1,3,5,322
336417,[335039],369,370,0,1,2,2,320
336412,[335272],369,370,0,1,3,5,321
336408,[335429],369,370,0,1,1,2,320
336407,[335178],369,370,0,1,2,9,324
336395,[335590],369,370,0,1,2,2,321
336390,[335420],369,370,0,1,3,8,321
336384,[334850],369,370,0,1,1,1,323
336380,[335180],369,370,0,1,5,9,324
336376,[335293],369,370,0,1,1,4,319
336375,[335114],369,370,0,1,1,1,324
335272,[334107],368,370,0,2,3,17,320
336357,[335558],369,370,0,1,2,6,324
335416,[334289],368,370,0,3,3,6,323
336346,[335689],369,370,0,1,4,7,321
336343,[335082],369,370,0,1,5,8,321
335168,[334806],368,370,0,2,1,3,322
336337,[335689],369,370,0,1,1,1,321
336334,[335129],369,370,0,1,2,8,320
336327,[335541],369,370,0,1,1,2,320
336325,[335689],369,370,0,1,3,4,321
336316,[335421],369,370,0,1,15,23,324
335421,[334289],368,370,0,3,10,55,323
336294,[335378],369,370,0,1,3,3,321
336292,[335421],369,370,0,1,3,10,324
336278,[335122],369,370,0,1,2,2,328
336270,[335390],369,370,0,1,3,7,326
335408,[332979],368,370,0,3,1,6,321
336247,[335035],369,370,0,1,1,2,321
336238,[335408],369,370,0,1,3,6,322
336237,[335634],369,370,0,1,2,4,323
336235,[335634],369,370,0,1,1,1,323
336231,[335494],369,370,0,1,1,1,321
335160,[334766],368,370,0,2,1,1,319
336217,[335326],369,370,0,1,3,3,321
336211,[335324],369,370,0,1,5,9,322
336210,[335612],369,370,0,1,2,2,323
336207,[335694],369,370,0,1,1,1,318
336194,[335326],369,370,0,1,4,5,321
336193,[335634],369,370,0,1,3,6,323
336184,[335391],369,370,0,1,6,10,322
336183,[335518],369,370,0,1,1,1,322
336176,[334818],369,370,0,1,1,3,320
336174,[335412],369,370,0,1,2,2,323
336173,[335181],369,370,0,1,4,5,320
334999,[334414],368,370,0,2,1,1,298
336160,[335666],369,370,0,1,3,9,319
336155,[335237],369,370,0,1,2,2,318
336139,[335207],369,370,0,1,2,2,321
336137,[335241],369,370,0,1,1,3,321
336132,[335430],369,370,0,1,3,8,323
336131,[335166],369,370,0,1,2,3,319
336126,[335300],369,370,0,1,2,4,321
333337,[332828],366,370,0,7,3,42,299
336119,[335190],369,370,0,1,2,2,321
336113,[335531],369,370,0,1,3,5,321
336110,[335251],369,370,0,1,5,8,321
336107,[335251],369,370,0,1,3,10,321
336103,[335251],369,370,0,1,2,2,321
336102,[335023],369,370,0,1,3,4,322
336100,[335251],369,370,0,1,3,6,321
336097,[334821],369,370,0,1,2,2,322
336095,[335030],369,370,0,1,2,2,320
335251,[334159],368,370,0,2,5,27,320
336093,[335085],369,370,0,1,10,19,324
336086,[335591],369,370,0,1,3,3,323
336079,[335654],369,370,0,1,1,4,323
334891,[334747],368,370,0,2,1,4,320
336077,[335662],369,370,0,1,3,7,324
336074,[334359],369,370,0,1,2,2,319
336072,[334891],369,370,0,1,2,4,321
336071,[335027],369,370,0,1,2,5,320
336456,[335392],369,370,0,1,4,19,327
336070,[335645],369,370,0,1,1,3,320
336067,[335027],369,370,0,1,2,3,320
335667,[334774],368,370,0,2,1,1,323
336051,[334634],369,370,0,1,2,2,320
335645,[333894],368,370,0,2,7,22,319
336044,[334123],369,370,0,1,2,2,322
336042,[335729],369,370,0,1,2,2,321
336034,[335723],369,370,0,1,1,1,323
336032,[335551],369,370,0,1,2,2,321
336031,[335331],369,370,0,1,1,5,321
336028,[334867],369,370,0,1,1,1,324
336025,[335572],369,370,0,1,2,2,320
335572,[334576],368,370,0,2,2,3,319
335177,[334623],368,370,0,2,2,4,320
334827,[334523],368,370,0,2,1,2,320
336013,[334867],369,370,0,1,1,1,324
336011,[335360],369,370,0,1,1,1,320
336004,[335331],369,370,0,1,1,1,321
334628,[333489],367,370,0,5,3,7,320
335995,[335486],369,370,0,1,2,2,324
334910,[334204],368,370,0,2,1,1,321
335986,[335564],369,370,0,1,2,5,322
334031,[333092],367,370,0,3,1,1,318
335984,[335725],369,370,0,1,1,1,325
334525,[333096],367,370,0,4,2,2,320
335977,[335513],369,370,0,1,4,7,322
335962,[335355],369,370,0,1,2,9,323
335002,[334354],368,370,0,2,1,3,320
335959,[335395],369,370,0,1,1,1,327
335949,[335395],369,370,0,1,1,1,327
335943,[335714],369,370,0,1,1,1,325
335942,[335618],369,370,0,1,2,4,324
335941,[335714],369,370,0,1,2,8,325
335932,[335618],369,370,0,1,1,1,324
335904,[335448],369,370,0,1,1,1,322
335899,[335441],369,370,0,1,1,1,324
336169,[335518],369,370,0,1,1,1,322
335896,[333106],369,370,0,1,2,5,322
335893,[335728],369,370,0,1,1,1,317
335889,[335084],369,370,0,1,2,2,323
335874,[335548],369,370,0,1,2,4,321
335872,[335441],369,370,0,1,1,4,324
334833,[334045],368,370,0,4,3,7,299
335848,[335476],369,370,0,1,1,1,323
335836,[334997],369,370,0,1,1,6,320
335834,[334860],369,370,0,1,6,16,321
335833,[334838],369,370,0,1,1,3,320
335832,[335311],369,370,0,1,2,5,321
335817,[335491],369,370,0,1,1,1,321
335816,[335325],369,370,0,1,2,3,320
335813,[335016],369,370,0,1,2,2,321
335467,[334622],368,370,0,2,4,12,323
335803,[334876],369,370,0,1,4,8,321
335246,[334325],368,370,0,2,6,18,319
335789,[335387],369,370,0,1,2,2,321
335618,[334501],368,370,0,5,3,22,323
335785,[333239],369,370,0,1,4,6,318
335782,[334594],369,370,0,1,2,6,316
335776,[335428],369,370,0,1,2,3,323
335772,[335428],369,370,0,1,4,5,323
335761,[335598],369,370,0,1,1,2,320
335748,[334134],369,370,0,1,3,18,321
335723,[333509],368,369,0,1,2,5,322
335717,[334367],368,369,0,1,4,21,320
335710,[334759],368,369,0,1,1,8,320
334367,[333261],367,369,0,2,1,21,319
335697,[334435],368,369,0,1,2,15,324
335689,[334712],368,369,0,1,3,12,320
335668,[334771],368,369,0,1,1,6,323
333239,[331333],366,369,0,3,3,19,317
335666,[334140],368,369,0,1,2,14,318
335331,[334029],368,370,0,2,5,12,320
334774,[333284],367,369,0,2,1,1,322
334501,[333762],367,369,0,3,1,22,322
335620,[334477],368,369,0,1,1,1,323
335617,[333878],368,369,0,1,1,6,318
335598,[334349],368,369,0,1,1,2,319
335575,[333369],368,369,0,1,1,1,321
335558,[334715],368,369,0,1,2,9,323
335556,[334733],368,369,0,1,1,4,320
335552,[333979],368,369,0,1,1,1,320
335547,[334576],368,369,0,1,1,2,319
334594,[333867],367,369,0,2,1,6,315
335535,[333985],368,369,0,1,2,9,319
335524,[334317],368,369,0,1,2,8,320
335513,[334132],368,369,0,1,2,8,321
333879,[332773],366,369,0,3,1,3,320
335491,[334458],368,369,0,1,1,1,320
335486,[334622],368,369,0,1,1,2,323
335483,[333940],368,369,0,1,1,9,318
335478,[334083],368,369,0,1,1,2,320
335458,[334622],368,369,0,1,1,7,323
335448,[333987],368,369,0,1,2,3,321
335430,[334730],368,369,0,1,1,8,322
335429,[334720],368,369,0,1,2,6,319
335428,[333948],368,369,0,1,2,8,322
335420,[334070],368,369,0,1,2,13,320
335418,[334720],368,369,0,1,1,8,319
334123,[333121],367,369,0,2,1,2,321
334271,[333473],367,369,0,2,2,37,319
335393,[334271],368,369,0,1,1,14,320
335391,[334279],368,369,0,1,1,10,321
335387,[334271],368,369,0,1,2,23,320
335347,[334029],368,369,0,1,1,5,320
333954,[333919],367,369,0,3,2,10,318
335334,[334238],368,369,0,1,2,8,321
335325,[334608],368,369,0,1,1,3,319
335311,[334737],368,369,0,1,1,5,320
334134,[333568],367,369,0,3,2,32,320
335300,[334438],368,369,0,1,2,7,320
334360,[333140],367,369,0,2,2,15,317
335290,[334433],368,369,0,1,1,5,321
335288,[334631],368,369,0,1,1,3,320
335278,[334360],368,369,0,1,1,3,318
335257,[334159],368,369,0,1,1,8,320
336498,[334101],369,370,0,1,2,4,321
335253,[334107],368,369,0,1,2,11,320
335242,[333959],368,369,0,1,1,3,319
335241,[333935],368,369,0,1,2,8,320
335238,[334304],368,369,0,1,2,12,323
335237,[334149],368,369,0,1,1,2,317
335209,[334703],368,369,0,1,2,10,323
335202,[334357],368,369,0,1,1,1,323
336609,[335681],369,370,0,1,2,2,320
335201,[334324],368,369,0,1,1,3,319
336335,[335558],369,370,0,1,2,3,324
335196,[334179],368,369,0,1,1,14,323
335293,[334360],368,370,0,2,4,12,318
335189,[334229],368,369,0,1,1,2,321
335186,[334451],368,369,0,1,1,4,319
335185,[334425],368,369,0,1,1,1,321
335181,[334285],368,369,0,1,1,5,319
335180,[334357],368,369,0,1,3,15,323
335178,[334357],368,369,0,1,1,9,323
335176,[334285],368,369,0,1,1,2,319
335169,[334100],368,369,0,1,1,4,319
334193,[333133],367,369,0,2,1,11,318
335702,[334033],368,369,0,1,1,3,324
333571,[332545],366,369,0,4,1,3,319
333248,[332806],366,369,0,5,2,11,299
335114,[334502],368,369,0,1,1,1,323
335100,[333248],368,369,0,1,1,6,300
335888,[334440],369,370,0,1,4,7,319
335085,[334502],368,369,0,1,2,24,323
335084,[334728],368,369,0,1,1,2,322
335082,[334355],368,369,0,1,1,8,320
335081,[334272],368,369,0,1,1,5,321
335078,[334701],368,369,0,1,1,9,320
335073,[333117],368,369,0,1,2,8,322
335071,[334359],368,369,0,1,2,10,319
335070,[334359],368,369,0,1,1,7,319
335060,[333261],368,369,0,1,1,3,319
335055,[334682],368,369,0,1,2,7,319
335052,[334173],368,369,0,1,1,2,319
334355,[332440],367,369,0,2,2,16,319
335037,[333965],368,369,0,1,1,3,316
336354,[334892],369,370,0,1,5,5,317
335035,[334215],368,369,0,1,1,2,320
335027,[334180],368,369,0,1,2,8,319
335026,[334038],368,369,0,1,1,2,321
333725,[332820],366,369,0,4,1,27,299
335016,[334670],368,369,0,1,2,5,320
334674,[333289],367,369,0,2,1,2,318
334640,[333227],367,369,0,2,1,11,320
335000,[334639],368,369,0,1,2,3,319
332827,[332002],365,369,0,7,3,52,298
334987,[334332],368,369,0,1,1,2,320
334332,[333040],367,369,0,3,1,2,319
333482,[332559],366,369,0,3,1,8,318
334922,[334204],368,369,0,1,2,5,321
334903,[334315],368,369,0,1,1,5,319
334101,[333156],367,369,0,2,3,12,320
334895,[334440],368,369,0,1,1,4,319
334892,[334572],368,369,0,1,1,5,316
334029,[333496],367,369,0,2,2,17,319
334889,[333975],368,369,0,1,1,4,323
334417,[333548],367,369,0,2,1,1,319
334876,[333657],368,369,0,1,1,8,320
334872,[333950],368,369,0,1,1,1,320
334867,[334057],368,369,0,1,2,2,323
334866,[334747],368,369,0,1,1,1,320
334860,[334600],368,369,0,1,3,39,320
334850,[334072],368,369,0,1,1,1,322
334830,[333957],368,369,0,1,1,13,316
334821,[333177],368,369,0,1,1,2,321
334820,[333177],368,369,0,1,1,5,321
336543,[335717],369,370,0,1,1,1,321
334818,[334048],368,369,0,1,2,11,319
332819,[332002],365,368,0,5,1,2,298
334797,[333726],367,368,0,1,1,5,297
334771,[333284],367,368,0,1,2,13,322
334272,[333097],367,369,0,2,1,5,320
333894,[332566],366,368,0,2,2,30,318
334766,[333311],367,368,0,1,1,1,318
334765,[333176],367,368,0,1,2,12,321
335925,[335714],369,370,0,1,2,2,325
334759,[333262],367,368,0,1,1,8,319
334742,[333657],367,368,0,1,1,11,320
334733,[333262],367,368,0,1,2,6,319
334728,[333196],367,368,0,1,1,2,321
334712,[333412],367,368,0,1,1,12,319
334703,[333534],367,368,0,1,2,13,322
334701,[333235],367,368,0,1,1,9,319
333591,[331580],366,368,0,2,1,33,317
336121,[335241],369,370,0,1,3,5,321
334687,[333752],367,368,0,1,1,4,321
334682,[332260],367,368,0,1,1,7,318
334677,[333071],367,368,0,1,1,8,318
334661,[333211],367,368,0,1,1,11,319
332260,[331565],365,368,0,3,2,50,317
334639,[333093],367,368,0,1,1,3,318
331233,[330871],364,368,0,5,2,37,317
332161,[331815],365,368,0,3,2,18,318
334623,[333501],367,368,0,1,1,4,319
334615,[333780],367,368,0,1,1,1,320
333369,[332714],366,368,0,2,2,6,320
334586,[333772],367,368,0,1,1,11,321
334576,[332672],367,368,0,1,2,5,318
334541,[333042],367,368,0,1,1,15,319
334523,[332529],367,368,0,1,1,2,319
334502,[333665],367,368,0,1,2,25,322
332529,[331446],365,368,0,3,1,2,318
333665,[333024],366,368,0,2,2,35,321
334488,[333757],367,368,0,1,1,7,326
333762,[331914],366,368,0,2,2,23,321
334480,[333665],367,368,0,1,1,10,322
333757,[332631],366,368,0,3,4,35,325
334458,[333319],367,368,0,1,2,2,319
334451,[333081],367,368,0,1,1,4,318
334438,[333149],367,368,0,1,1,7,319
336365,[335129],369,370,0,1,3,3,320
334421,[333080],367,368,0,1,1,5,320
334414,[333730],367,368,0,1,1,1,297
333529,[332819],366,368,0,4,1,2,299
334357,[333388],367,368,0,1,4,39,322
334336,[333856],367,368,0,1,1,4,315
333261,[332456],366,368,0,2,2,24,318
334325,[333057],367,368,0,1,2,30,318
334324,[333090],367,368,0,1,1,3,318
334600,[333501],367,368,0,1,1,39,319
334323,[333470],367,368,0,1,1,30,324
334317,[333427],367,368,0,1,1,8,319
334315,[333057],367,368,0,1,1,5,318
334309,[333784],367,368,0,1,1,4,326
334634,[332183],367,369,0,2,2,3,319
334304,[333229],367,368,0,1,1,12,322
334294,[333240],367,368,0,1,1,7,318
334289,[333823],367,368,0,1,3,66,322
333097,[332870],366,368,0,3,2,15,319
333473,[331243],366,368,0,6,2,41,318
336399,[335179],369,370,0,1,5,13,324
334279,[333097],367,368,0,1,1,10,320
333149,[332854],366,368,0,2,1,7,318
334229,[333186],367,368,0,1,2,10,320
334216,[333599],367,368,0,1,1,5,319
334173,[333034],367,368,0,1,1,2,318
334163,[333344],367,368,0,1,1,4,319
336349,[335037],369,370,0,1,1,3,317
333344,[332772],366,368,0,2,1,4,318
334149,[333058],367,368,0,1,2,5,316
334140,[332255],367,368,0,1,1,14,317
335634,[334586],368,369,0,1,3,11,322
333503,[332283],366,368,0,2,1,8,319
334132,[333503],367,368,0,1,1,8,320
332255,[331557],365,368,0,3,2,21,316
334119,[333325],367,368,0,1,1,13,319
334116,[333131],367,368,0,1,1,2,319
334107,[333325],367,368,0,1,2,28,319
334096,[333375],367,368,0,1,1,1,316
334083,[333897],367,368,0,1,1,2,319
334072,[333551],367,368,0,1,1,1,321
334070,[333897],367,368,0,1,1,13,319
336058,[335176],369,370,0,1,2,2,320
334045,[333889],367,368,0,1,1,7,298
334038,[333917],367,368,0,1,1,2,320
334035,[333343],367,368,0,1,1,1,320
334033,[333461],367,368,0,1,1,3,323
334021,[333343],367,368,0,1,1,2,320
333214,[332165],366,368,0,2,1,2,321
333177,[331269],366,368,0,2,3,22,320
333509,[332663],366,368,0,2,2,19,321
333958,[333509],367,368,0,1,1,14,322
333957,[333863],367,368,0,1,1,13,315
333950,[332220],367,368,0,1,1,1,319
333937,[333506],367,368,0,1,1,2,318
333935,[332480],367,368,0,1,1,8,319
336167,[335000],369,370,0,1,2,2,320
332334,[331269],365,368,0,4,3,123,320
333926,[332334],367,368,0,1,3,112,321
333919,[332506],366,367,0,1,1,10,317
333917,[332936],366,367,0,1,1,2,319
334180,[333034],367,368,0,1,1,8,318
332566,[331390],365,367,0,2,1,30,317
335809,[334840],369,370,0,1,2,8,320
333892,[331644],366,367,0,1,1,4,317
334435,[332429],367,368,0,1,3,38,323
333863,[331668],366,367,0,1,2,16,314
333859,[331398],366,367,0,1,2,12,317
333856,[331668],366,367,0,1,1,4,314
333855,[332659],366,367,0,1,1,3,323
334179,[333581],367,368,0,1,1,14,322
333830,[332759],366,367,0,1,1,5,318
333823,[332154],366,367,0,1,1,66,321
333784,[332631],366,367,0,1,1,4,325
336143,[334818],369,370,0,1,5,8,320
333780,[332233],366,367,0,1,1,1,319
335364,[332979],368,369,0,1,1,2,321
334567,[333098],367,368,0,1,1,9,319
332755,[330316],365,367,0,2,1,14,316
333752,[331269],366,367,0,1,1,4,320
334215,[333442],367,368,0,1,1,2,319
335030,[334616],368,369,0,1,1,2,319
333741,[332755],366,367,0,1,1,14,317
332805,[329664],365,367,0,3,2,6,295
333024,[330031],365,367,0,2,1,35,320
333654,[332644],366,367,0,1,1,2,318
333619,[332644],366,367,0,1,1,4,318
332672,[332031],365,367,0,2,1,5,317
333576,[331580],366,367,0,1,1,22,317
332545,[332042],365,367,0,2,1,3,318
333568,[332386],366,367,0,1,1,32,319
335801,[335556],369,370,0,1,3,4,321
333548,[332312],366,367,0,1,1,1,318
333506,[332336],366,367,0,1,1,2,317
333496,[332489],366,367,0,1,1,17,318
333489,[332161],366,367,0,1,1,7,319
331243,[330575],364,367,0,4,2,43,317
333427,[332583],366,367,0,1,1,8,318
333987,[333418],367,368,0,1,1,3,320
332321,[332059],365,367,0,3,1,39,320
333418,[332516],366,367,0,1,1,3,319
336179,[335202],369,370,0,1,1,1,324
333413,[332761],366,367,0,1,1,9,320
332644,[331669],365,367,0,2,2,6,317
332920,[331914],365,367,0,2,1,3,321
333375,[332743],366,367,0,1,1,1,315
333373,[332311],366,367,0,1,1,1,319
332828,[332002],365,367,0,2,1,42,298
333388,[332321],366,367,0,1,1,39,321
333325,[332245],366,367,0,1,2,41,318
333319,[332245],366,367,0,1,1,2,318
331697,[331087],364,367,0,3,2,65,317
332429,[331831],365,367,0,3,2,68,322
333289,[332254],366,367,0,1,1,2,317
333286,[332887],366,367,0,1,1,35,318
333284,[332917],366,367,0,1,2,14,321
334408,[333855],367,368,0,1,1,3,324
335441,[334289],368,369,0,1,2,5,323
333235,[332504],366,367,0,1,1,9,318
332504,[331590],365,367,0,2,1,9,317
333211,[332780],366,367,0,1,1,11,318
333210,[332344],366,367,0,1,1,6,318
333208,[332780],366,367,0,1,1,1,318
333200,[332269],366,367,0,1,1,1,319
333196,[332770],366,367,0,1,1,2,320
333185,[331433],366,367,0,1,1,4,318
334902,[334408],368,370,0,2,3,3,325
333146,[332174],366,367,0,1,1,9,321
336201,[335248],369,370,0,1,3,8,321
334853,[334080],368,369,0,1,1,1,322
332174,[331279],365,367,0,2,1,9,320
333133,[332512],366,367,0,1,1,11,317
333131,[332854],366,367,0,1,1,2,318
333461,[332920],366,367,0,1,1,3,322
332335,[330974],365,367,0,2,1,10,316
332297,[331253],365,367,0,2,1,1,316
333098,[332167],366,367,0,1,1,9,318
333070,[332498],366,367,0,1,1,11,317
333058,[332874],366,367,0,1,1,5,315
336052,[335535],369,370,0,1,1,2,320
333057,[332463],366,367,0,1,2,35,317
332632,[331398],365,367,0,2,1,15,317
333040,[332718],366,367,0,1,1,2,318
333034,[332847],366,367,0,1,2,10,317
330031,[328143],362,366,0,4,3,52,319
332976,[331394],365,366,0,1,1,2,319
332936,[331781],365,366,0,1,1,2,318
331502,[330532],364,366,0,2,1,35,316
331644,[330838],364,366,0,2,1,4,316
332870,[331233],365,366,0,1,3,27,318
331628,[330518],364,366,0,2,1,9,316
332858,[331489],365,366,0,1,1,13,319
335988,[335077],369,370,0,1,1,1,322
335179,[334357],368,369,0,1,2,14,323
332854,[331628],365,366,0,1,2,9,317
332847,[330305],365,366,0,1,1,10,316
333150,[332692],366,367,0,1,1,5,318
332838,[331254],365,366,0,1,1,2,320
332000,[329105],364,366,0,3,1,11,297
333867,[331668],366,367,0,1,2,11,314
332002,[330986],364,366,0,4,4,123,297
332773,[331848],365,366,0,1,1,3,319
336627,[335393],369,370,0,1,3,14,321
332759,[331276],365,366,0,1,1,5,317
332756,[330316],365,366,0,1,2,14,316
332743,[331682],365,366,0,1,1,1,314
335378,[334267],368,370,0,4,2,4,320
336041,[335572],369,370,0,1,1,1,320
332714,[331335],365,366,0,1,1,6,319
332692,[331771],365,366,0,1,1,5,317
332666,[331301],365,366,0,1,1,25,318
334354,[333428],367,368,0,1,1,3,319
332663,[331674],365,366,0,1,1,19,320
336159,[335666],369,370,0,1,3,5,319
332659,[331813],365,366,0,1,1,3,322
334696,[333591],367,368,0,1,1,33,318
334608,[333892],367,368,0,1,2,4,318
333096,[332870],366,367,0,1,1,2,319
332631,[331207],365,366,0,1,2,39,324
331669,[330974],364,366,0,2,1,6,316
332619,[331645],365,366,0,1,1,7,317
333965,[333863],367,368,0,1,1,3,315
331433,[330615],364,366,0,2,1,4,317
336415,[335376],369,370,0,1,1,1,322
332583,[332053],365,366,0,1,1,8,317
331308,[330973],364,367,0,3,1,11,316
332559,[331807],365,366,0,1,1,8,317
331446,[330572],364,366,0,2,2,20,317
331807,[331104],364,366,0,2,1,8,316
332042,[331034],364,366,0,2,1,3,317
332516,[331404],365,366,0,1,1,3,318
332512,[331540],365,366,0,1,1,11,316
335939,[335714],369,370,0,1,3,4,325
332772,[331545],365,366,0,1,1,4,317
332489,[331590],365,366,0,1,1,17,317
336216,[335324],369,370,0,1,2,2,322
332470,[332039],365,366,0,1,1,4,317
330032,[328610],362,366,0,5,1,68,320
335132,[331233],368,369,0,1,3,10,318
332456,[331751],365,366,0,1,1,24,317
332441,[331524],365,366,0,1,1,5,318
335574,[333926],368,369,0,1,1,1,322
332386,[331388],365,366,0,1,1,32,318
332354,[331417],365,366,0,1,1,15,315
332344,[331236],365,366,0,1,1,6,317
332336,[331253],365,366,0,1,1,2,316
335213,[334229],368,369,0,1,1,8,321
332325,[331269],365,366,0,1,1,14,320
332320,[331333],365,366,0,1,1,17,317
332312,[331333],365,366,0,1,1,1,317
331333,[330596],364,366,0,3,6,68,316
335116,[333248],368,369,0,1,2,5,300
331398,[330296],364,366,0,2,2,27,316
332283,[331209],365,366,0,1,1,8,318
333152,[332334],366,367,0,1,1,4,321
332277,[331245],365,366,0,1,1,13,320
332254,[331557],365,366,0,1,1,2,316
332246,[331828],365,366,0,1,1,10,318
332233,[332057],365,366,0,1,1,1,318
336538,[335605],369,370,0,1,2,2,321
332202,[331843],365,366,0,1,1,21,320
331580,[330969],364,366,0,2,2,55,316
332053,[330381],364,365,0,1,1,8,316
332027,[330454],364,365,0,1,1,12,316
330986,[329480],363,365,0,2,1,123,296
331957,[330634],364,365,0,1,1,14,315
330876,[329552],363,365,0,2,1,9,318
331858,[331021],364,365,0,1,1,11,315
332154,[331279],365,366,0,1,1,66,320
331026,[329907],363,365,0,2,1,8,315
331843,[330617],364,365,0,1,1,21,319
335626,[334763],368,369,0,1,1,3,320
331828,[330583],364,365,0,1,2,11,317
332311,[331839],365,366,0,1,2,4,318
331780,[330707],364,365,0,1,1,2,316
335444,[334163],368,369,0,1,1,4,320
331771,[330446],364,365,0,1,1,5,316
332245,[331260],365,366,0,1,2,43,317
330974,[329952],363,365,0,3,2,16,315
331645,[330767],364,365,0,1,1,7,316
329885,[327784],362,365,0,3,1,5,313
329991,[328658],362,365,0,3,1,50,315
331565,[329991],364,365,0,1,1,50,316
331554,[330091],364,365,0,1,1,35,315
329788,[328712],362,365,0,3,1,37,315
332887,[331502],365,366,0,1,1,35,317
331545,[330741],364,365,0,1,1,4,316
331540,[330091],364,365,0,1,1,11,315
331524,[330899],364,365,0,1,1,5,317
331507,[330452],364,365,0,1,1,9,316
331505,[330598],364,365,0,1,2,22,319
336396,[335524],369,370,0,1,3,5,321
330532,[330074],363,365,0,2,1,35,315
331682,[327800],364,365,0,1,1,1,313
331457,[330572],364,365,0,1,1,1,317
330572,[329960],363,365,0,2,2,21,316
331417,[330681],364,365,0,1,1,15,314
331404,[330479],364,365,0,1,1,3,317
331361,[330596],364,365,0,1,1,5,316
331360,[329717],364,365,0,1,1,11,317
331358,[330537],364,365,0,1,1,8,317
335742,[335256],369,370,0,1,1,1,320
336254,[335357],369,370,0,1,1,1,302
329664,[328818],362,367,0,9,1,6,294
335751,[335298],369,370,0,1,5,21,321
331236,[329517],364,365,0,1,1,6,316
330487,[329675],363,365,0,2,1,39,322
331211,[330840],364,365,0,1,1,15,316
331209,[330736],364,365,0,1,1,8,317
335860,[335100],369,370,0,1,3,6,301
331188,[330683],364,365,0,1,1,3,316
331179,[328729],363,364,0,1,1,23,314
331178,[330195],363,364,0,1,1,43,315
331175,[329904],363,364,0,1,1,16,316
336234,[335070],369,370,0,1,6,7,320
331087,[329465],363,364,0,1,1,65,316
331047,[330129],363,364,0,1,1,6,317
331034,[329729],363,364,0,1,1,3,316
331021,[329449],363,364,0,1,1,11,314
330091,[329167],362,364,0,2,2,46,314
330973,[329861],363,364,0,1,1,11,315
333948,[333177],367,368,0,1,3,15,321
329480,[327895],362,364,0,2,1,123,295
333229,[332165],366,368,0,3,2,21,321
333172,[332020],366,367,0,1,1,5,317
336403,[335180],369,370,0,1,2,2,324
330899,[329417],363,364,0,1,1,5,316
331674,[330608],364,365,0,1,1,19,319
330871,[329788],363,364,0,1,1,37,316
333092,[332297],366,367,0,1,1,1,317
335913,[335448],369,370,0,1,1,2,322
330840,[330107],363,364,0,1,1,15,315
334121,[332255],367,368,0,1,2,7,317
330838,[327815],363,364,0,1,1,4,315
333984,[333799],367,368,0,1,1,7,319
329384,[328869],362,364,0,2,1,4,314
330741,[329384],363,364,0,1,1,4,315
331557,[331179],364,365,0,1,2,23,315
330305,[330244],363,365,0,2,1,10,315
330683,[330054],363,364,0,1,1,3,315
335518,[334021],368,369,0,1,2,2,321
330681,[329103],363,364,0,1,1,15,313
332753,[330316],365,367,0,2,1,3,316
333186,[332246],366,367,0,1,1,10,319
333156,[332183],366,367,0,1,1,12,319
335590,[334129],368,369,0,1,1,2,320
330647,[329649],363,364,0,1,1,7,295
330608,[329538],363,364,0,1,1,19,318
335654,[333106],368,369,0,1,1,4,322
330596,[329429],363,364,0,1,2,73,315
335499,[333940],368,369,0,1,1,1,318
330575,[329768],363,364,0,1,1,43,316
334572,[333867],367,369,0,2,1,5,315
331489,[330485],364,365,0,1,2,24,318
330054,[328319],362,364,0,2,1,3,314
330499,[329883],363,364,0,1,1,25,316
332780,[332027],365,366,0,1,2,12,317
329468,[327890],362,364,0,2,1,10,313
329675,[328636],362,364,0,2,1,39,321
334938,[332161],368,369,0,1,1,11,319
330485,[329423],363,364,0,1,1,24,317
330479,[329691],363,364,0,1,1,3,316
330472,[329468],363,364,0,1,1,10,314
333324,[332441],366,368,0,3,1,5,319
330446,[329914],363,364,0,1,1,5,315
334359,[331697],367,370,0,4,10,63,318
331279,[330451],364,365,0,1,3,98,319
330386,[330078],363,364,0,1,1,4,315
330381,[329862],363,364,0,1,2,13,315
328610,[326652],361,364,0,3,1,68,319
335978,[335513],369,370,0,1,1,1,322
329695,[328774],362,364,0,2,1,2,315
330296,[329956],363,364,0,1,2,57,315
330283,[329695],363,364,0,1,1,2,316
330279,[329956],363,364,0,1,1,24,315
329105,[327654],361,364,0,3,1,11,296
330244,[328830],362,363,0,1,2,41,314
336361,[335483],369,370,0,1,1,9,319
333799,[331388],366,367,0,1,1,7,318
327800,[326855],360,364,0,4,2,32,312
329729,[329342],362,364,0,2,1,3,315
330085,[327784],362,363,0,1,1,14,313
335791,[335246],369,370,0,1,2,3,320
335494,[334458],368,369,0,1,1,1,320
330084,[328550],362,363,0,1,1,4,315
